@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
235,35,3,143,232,0.381333,0.921053,0.196629,0.921053,0.803371,0.324074,0.430993,2.137049,0.026763
236,35,3,142,233,0.378667,0.921053,0.19774,0.921053,0.80226,0.325581,0.428571,2.149123,0.027236
237,35,3,141,234,0.376,0.921053,0.198864,0.921053,0.801136,0.327103,0.42615,2.161334,0.027736
238,35,3,140,235,0.373333,0.921053,0.2,0.921053,0.8,0.328638,0.423729,2.173684,0.027824
239,35,3,139,236,0.370667,0.921053,0.201149,0.921053,0.798851,0.330189,0.421308,2.186177,0.027981
240,35,3,138,237,0.368,0.921053,0.202312,0.921053,0.797688,0.331754,0.418886,2.198814,0.028153
241,35,3,137,238,0.365333,0.921053,0.203488,0.921053,0.796512,0.333333,0.416465,2.211597,0.029129
242,35,3,136,239,0.362667,0.921053,0.204678,0.921053,0.795322,0.334928,0.414044,2.224531,0.029139
243,35,3,135,240,0.36,0.921053,0.205882,0.921053,0.794118,0.336538,0.411622,2.237616,0.030344
244,35,3,134,241,0.357333,0.921053,0.207101,0.921053,0.792899,0.338164,0.409201,2.250856,0.031266
245,35,3,133,242,0.354667,0.921053,0.208333,0.921053,0.791667,0.339806,0.40678,2.264254,0.032568
246,35,3,132,243,0.352,0.921053,0.209581,0.921053,0.790419,0.341463,0.404358,2.277813,0.032579
247,35,3,131,244,0.349333,0.921053,0.210843,0.921053,0.789157,0.343137,0.401937,2.291535,0.033395
248,35,3,130,245,0.346667,0.921053,0.212121,0.921053,0.787879,0.344828,0.399516,2.305423,0.034337
249,35,3,129,246,0.344,0.921053,0.213415,0.921053,0.786585,0.346535,0.397094,2.31948,0.035073
250,35,3,128,247,0.341333,0.921053,0.214724,0.921053,0.785276,0.348259,0.394673,2.33371,0.035463
251,35,3,127,248,0.338667,0.921053,0.216049,0.921053,0.783951,0.35,0.392252,2.348116,0.03563
252,35,3,126,249,0.336,0.921053,0.217391,0.921053,0.782609,0.351759,0.389831,2.3627,0.035662
253,35,3,125,250,0.333333,0.921053,0.21875,0.921053,0.78125,0.353535,0.387409,2.377467,0.035908
254,35,3,124,251,0.330667,0.921053,0.220126,0.921053,0.779874,0.35533,0.384988,2.39242,0.036017
255,35,3,123,252,0.328,0.921053,0.221519,0.921053,0.778481,0.357143,0.382567,2.407562,0.036488
256,35,3,122,253,0.325333,0.921053,0.22293,0.921053,0.77707,0.358974,0.380145,2.422896,0.036521
257,35,3,121,254,0.322667,0.921053,0.224359,0.921053,0.775641,0.360825,0.377724,2.438428,0.038282
258,35,3,120,255,0.32,0.921053,0.225806,0.921053,0.774194,0.362694,0.375303,2.45416,0.038418
259,35,3,119,256,0.317333,0.921053,0.227273,0.921053,0.772727,0.364583,0.372881,2.470096,0.039528
260,35,3,118,257,0.314667,0.921053,0.228758,0.921053,0.771242,0.366492,0.37046,2.48624,0.041836
261,35,3,117,258,0.312,0.921053,0.230263,0.921053,0.769737,0.368421,0.368039,2.502597,0.042502
262,35,3,116,259,0.309333,0.921053,0.231788,0.921053,0.768212,0.37037,0.365617,2.51917,0.043985
263,35,3,115,260,0.306667,0.921053,0.233333,0.921053,0.766667,0.37234,0.363196,2.535965,0.048339
