@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
170,68.833333,0,202.658512,141.508154,0.588838,1,0.253537,1,0.746463,0.404515,0.657365,1.521224,0.000327
171,68.833333,0,202.065122,142.101545,0.587114,1,0.254093,1,0.745907,0.405222,0.655928,1.524556,0.000358
172,68.833333,0,201.471731,142.694936,0.58539,1,0.254651,1,0.745349,0.405931,0.654492,1.527903,0.000366
173,68.833333,0,200.916623,143.250043,0.583777,1,0.255175,1,0.744825,0.406596,0.653148,1.531048,0.000437
174,68.833333,0,200.361516,143.805151,0.582164,1,0.255701,1,0.744299,0.407264,0.651804,1.534205,0.000472
175,68.833333,0,199.806408,144.360259,0.580551,1,0.256229,1,0.743771,0.407934,0.650459,1.537375,0.000491
176,68.833333,0,199.213017,144.953649,0.578827,1,0.256796,1,0.743204,0.408652,0.649023,1.540778,0.000508
177,68.833333,0,198.65791,145.508757,0.577214,1,0.257329,1,0.742671,0.409327,0.647679,1.543976,0.000549
178,68.833333,0,198.102802,146.063864,0.575601,1,0.257864,1,0.742136,0.410004,0.646334,1.547187,0.000558
179,68.833333,0,197.547695,146.618972,0.573988,1,0.258402,1,0.741598,0.410682,0.64499,1.550411,0.000572
180,68.833333,0,196.954304,147.212363,0.572264,1,0.258979,1,0.741021,0.411411,0.643554,1.553872,0.000577
181,68.833333,0,196.399196,147.76747,0.570651,1,0.259521,1,0.740479,0.412094,0.64221,1.557124,0.000591
182,68.833333,0,195.844089,148.322578,0.569039,1,0.260065,1,0.739935,0.41278,0.640865,1.56039,0.000615
183,68.833333,0,195.288981,148.877685,0.567426,1,0.260612,1,0.739388,0.413468,0.639521,1.563669,0.000626
184,68.833333,0,194.733874,149.432793,0.565813,1,0.26116,1,0.73884,0.414159,0.638177,1.566963,0.000681
185,68.833333,0,193.658353,150.508314,0.562688,1,0.262231,1,0.737769,0.415503,0.635573,1.573383,0.000691
186,68.833333,0,193.103246,151.063421,0.561075,1,0.262786,1,0.737214,0.416201,0.634229,1.576718,0.000714
187,68.833333,0,191.669218,152.497449,0.556908,1,0.264233,1,0.735767,0.418013,0.630757,1.585397,0.000717
188,68.833333,0,191.11411,153.052556,0.555295,1,0.264797,1,0.735203,0.418719,0.629413,1.588783,0.00072
189,68.833333,0,190.559003,153.607664,0.553682,1,0.265364,1,0.734636,0.419427,0.628069,1.592183,0.000783
190,68.833333,0,190.003895,154.162772,0.552069,1,0.265933,1,0.734067,0.420137,0.626725,1.595597,0.000814
191,68.833333,0,189.448788,154.717879,0.550457,1,0.266504,1,0.733496,0.42085,0.62538,1.599027,0.00084
192,68.833333,0,188.855397,155.31127,0.548732,1,0.267118,1,0.732882,0.421615,0.623944,1.602709,0.001034
193,68.833333,0,188.262006,155.904661,0.547008,1,0.267735,1,0.732265,0.422383,0.622507,1.606408,0.001036
194,68.833333,0,187.186485,156.980181,0.543883,1,0.268859,1,0.731141,0.423781,0.619903,1.613156,0.001056
195,68.833333,0,186.593094,157.573572,0.542159,1,0.269484,1,0.730516,0.424557,0.618466,1.616904,0.001101
196,68.833333,0,186.037987,158.12868,0.540546,1,0.270071,1,0.729929,0.425285,0.617122,1.620426,0.001193
197,68.833333,0,185.444596,158.722071,0.538822,1,0.270701,1,0.729299,0.426066,0.615685,1.624207,0.001318
198,68.833333,0,184.889489,159.277178,0.537209,1,0.271293,1,0.728707,0.426799,0.614341,1.627761,0.001343
199,68.833333,0,184.334381,159.832286,0.535596,1,0.271888,1,0.728112,0.427535,0.612997,1.63133,0.001362
200,68.833333,0,183.779273,160.387393,0.533983,1,0.272486,1,0.727514,0.428273,0.611653,1.634914,0.001378
201,68.833333,0,183.224166,160.942501,0.53237,1,0.273086,1,0.726914,0.429014,0.610309,1.638515,0.001558
202,68.833333,0,182.669058,161.497608,0.530758,1,0.273689,1,0.726311,0.429757,0.608965,1.642132,0.001747
203,68.833333,0,182.113951,162.052716,0.529145,1,0.274294,1,0.725706,0.430503,0.607621,1.645764,0.00177
204,68.833333,0,181.558843,162.607823,0.527532,1,0.274902,1,0.725098,0.431252,0.606276,1.649413,0.001808
205,68.833333,0,181.003736,163.162931,0.525919,1,0.275513,1,0.724487,0.432003,0.604932,1.653077,0.001912
206,68.833333,0,180.448628,163.718038,0.524306,1,0.276126,1,0.723874,0.432757,0.603588,1.656758,0.002177
207,68.833333,0,179.855237,164.311429,0.522582,1,0.276785,1,0.723215,0.433566,0.602152,1.660712,0.002247
208,68.833333,0,179.30013,164.866537,0.520969,1,0.277404,1,0.722596,0.434325,0.600807,1.664427,0.002263
209,68.833333,0,178.706739,165.459928,0.519245,1,0.278069,1,0.721931,0.43514,0.599371,1.668417,0.002387
210,68.833333,0,178.113348,166.053318,0.517521,1,0.278738,1,0.721262,0.435958,0.597934,1.672426,0.002408
211,68.833333,0,177.558241,166.608426,0.515908,1,0.279366,1,0.720634,0.436725,0.59659,1.676194,0.00249
212,68.833333,0,177.003133,167.163533,0.514295,1,0.279996,1,0.720004,0.437496,0.595246,1.679979,0.002635
213,68.833333,0,176.448026,167.718641,0.512682,1,0.28063,1,0.71937,0.438269,0.593902,1.683781,0.002712
214,68.833333,0,175.892918,168.273748,0.511069,1,0.281267,1,0.718733,0.439045,0.592558,1.6876,0.002801
215,68.833333,0,175.337811,168.828856,0.509456,1,0.281906,1,0.718094,0.439823,0.591213,1.691437,0.002849
216,68.833333,0,174.782703,169.383963,0.507843,1,0.282548,1,0.717452,0.440605,0.589869,1.695291,0.002877
217,68.833333,0,174.189312,169.977354,0.506119,1,0.283238,1,0.716762,0.441443,0.588433,1.69943,0.002941
218,68.833333,0,173.634205,170.532462,0.504506,1,0.283887,1,0.716113,0.44223,0.587088,1.703321,0.003373
219,68.833333,0,173.079097,171.087569,0.502893,1,0.284538,1,0.715462,0.44302,0.585744,1.707229,0.003549
220,68.833333,0,171.64507,172.521597,0.498727,1,0.286235,1,0.713765,0.445074,0.582272,1.71741,0.003722
221,68.833333,0,170.211042,173.955625,0.49456,1,0.287952,1,0.712048,0.447147,0.5788,1.727713,0.003738
222,68.833333,0,168.777014,175.389653,0.490393,1,0.28969,1,0.71031,0.44924,0.575328,1.73814,0.003777
223,68.833333,0,168.221906,175.94476,0.48878,1,0.290368,1,0.709632,0.450055,0.573984,1.74221,0.003813
224,68.833333,0,167.666799,176.499868,0.487167,1,0.29105,1,0.70895,0.450873,0.57264,1.746299,0.003844
225,68.833333,0,167.073408,177.093259,0.485443,1,0.291782,1,0.708218,0.451751,0.571203,1.750692,0.003849
226,68.833333,0,166.518301,177.648366,0.48383,1,0.29247,1,0.70753,0.452576,0.569859,1.754821,0.003963
227,68.833333,0,165.963193,178.203474,0.482218,1,0.293162,1,0.706838,0.453403,0.568515,1.75897,0.004229
228,68.833333,0,165.408086,178.758581,0.480605,1,0.293856,1,0.706144,0.454233,0.567171,1.763138,0.004256
229,68.833333,0,164.852978,179.313689,0.478992,1,0.294554,1,0.705446,0.455067,0.565826,1.767326,0.004276
